merchant_id,total_transactions,total_revenue,avg_transaction,refund_count,failed_transactions
32161,3,65.48,21.826666666666668,0,0
32164,7,333.71999999999997,47.67428571428571,0,0
32175,360,19249.42,53.470611111111104,0,6
32193,2,11.73,5.865,0,0
32208,2,172.72,86.36,0,0
32213,3,183.87,61.29,0,0
32231,2,28.560000000000002,14.280000000000001,0,0
32289,1,49.75,49.75,0,0
32294,1,239.81,239.81,0,0
32298,1,23.44,23.44,0,0
32306,1,20.83,20.83,0,0
32322,1,76.92,76.92,0,0
32331,1,21.24,21.24,0,0
32333,1,58.54,58.54,0,0
32355,2,14.059999999999999,7.029999999999999,0,0
32361,7,151.42000000000002,21.631428571428575,0,0
32374,1,27.77,27.77,0,0
32427,1,71.56,71.56,0,0
32457,6,105.78,17.63,0,0
32477,1,18.95,18.95,0,0
32480,37,5088.49,137.52675675675675,0,1
32487,1,7.35,7.35,0,0
32514,2,149.13,74.565,0,0
32519,6,85.0,14.166666666666666,0,0
32526,2,350.16999999999996,175.08499999999998,0,0
32551,1,487.29,487.29,0,0
32554,1,48.39,48.39,0,0
32563,1,27.04,27.04,0,0
32594,3,156.19,52.06333333333333,0,0
32595,2,96.16,48.08,0,0
32598,1,51.15,51.15,0,0
32606,100,2842.23,28.4223,0,1
32610,1,188.24,188.24,0,0
32648,2,90.03999999999999,45.019999999999996,0,0
32733,2,94.0,47.0,0,0
32752,1,60.63,60.63,0,0
32755,3,22.21,7.403333333333333,0,0
32756,1,26.65,26.65,0,0
32769,1,12.77,12.77,0,0
32774,1,13.25,13.25,0,0
32783,3,55.83,18.61,0,0
32784,1,45.75,45.75,0,0
32817,1,163.23,163.23,0,0
32858,229,11446.33,49.98397379912664,0,3
32859,1,29.56,29.56,0,0
32875,3,13.129999999999999,4.376666666666666,0,0
32896,2,132.23,66.115,0,0
32901,2,78.31,39.155,0,0
32913,1,66.27,66.27,0,0
32938,1,92.42,92.42,0,0
32960,1,16.6,16.6,0,0
32974,2,8.02,4.01,0,0
32979,1,81.45,81.45,0,0
32980,1,13.75,13.75,0,0
32981,1,52.65,52.65,0,0
32993,1,15.22,15.22,0,0
32999,1,10.92,10.92,0,0
33011,1,24.09,24.09,0,0
33026,1,114.49,114.49,0,1
33027,3,77.35,25.78333333333333,0,0
33035,1,30.11,30.11,0,0
33041,6,226.28,37.71333333333333,0,0
33042,1,97.63,97.63,0,0
33043,1,39.62,39.62,0,0
33054,1,0.92,0.92,0,0
33067,1,11.64,11.64,0,0
33120,9,160.51,17.834444444444443,0,0
33121,6,298.86,49.81,0,0
33125,1,69.9,69.9,0,0
33135,1,23.43,23.43,0,0
33138,4,37.39,9.3475,0,0
33153,2,267.09000000000003,133.54500000000002,0,0
33166,1,58.18,58.18,0,0
33176,1,162.63,162.63,0,0
33191,1,76.34,76.34,0,0
33234,5,100.73,20.146,0,0
33241,1,72.22,72.22,0,0
33260,1,32.1,32.1,0,0
33286,1,48.81,48.81,0,0
33287,3,59.71,19.903333333333332,0,0
33316,2,203.45,101.725,0,0
33334,4,253.5,63.375,0,0
33393,1,12.21,12.21,0,0
33395,1,24.63,24.63,0,0
33413,1,21.2,21.2,0,1
33427,2,2.59,1.295,0,0
33433,1,16.84,16.84,0,0
33435,1,113.81,113.81,0,0
33442,1,15.27,15.27,0,1
33459,1,2.17,2.17,0,0
33476,1,2.76,2.76,0,0
33492,2,48.24,24.12,0,0
33502,9,27.46,3.051111111111111,0,0
33513,4,7.93,1.9825,0,0
33514,1,5.25,5.25,0,0
33525,2,107.02000000000001,53.510000000000005,0,0
33526,24,372.9,15.5375,0,0
33529,2,32.42,16.21,0,0
33573,1,12.13,12.13,0,0
33589,1,25.6,25.6,0,0
33600,1,24.5,24.5,0,0
33604,1,44.87,44.87,0,0
33616,1,495.82,495.82,0,0
33617,1,24.04,24.04,0,0
33629,1,33.08,33.08,0,0
33652,2,3.72,1.86,0,0
33677,1,13.14,13.14,0,0
33685,1,72.17,72.17,0,0
33686,1,27.33,27.33,0,0
33699,3,344.97,114.99000000000001,0,1
33703,3,19.73,6.576666666666667,0,0
33713,1,257.07,257.07,0,0
33748,1,86.64,86.64,0,0
33752,6,236.04000000000002,39.34,0,0
33773,3,26.17,8.723333333333334,0,0
33818,1,10.61,10.61,0,0
33820,1,122.77,122.77,0,0
33827,1,93.28,93.28,0,0
33846,1,30.27,30.27,0,0
33866,1,5.15,5.15,0,0
33869,1,53.35,53.35,0,0
33900,6,468.64,78.10666666666667,0,0
33908,2,59.83,29.915,0,1
33911,1,53.98,53.98,0,0
33915,1,9.88,9.88,0,0
33941,1,9.89,9.89,0,0
33987,1,14.19,14.19,0,0
33990,1,90.26,90.26,0,0
34000,4,300.43,75.1075,0,0
34023,1,80.41,80.41,0,0
34051,1,29.97,29.97,0,0
34074,1,14.81,14.81,0,0
34102,1,53.93,53.93,0,0
34103,7,242.02,34.574285714285715,0,0
34121,2,82.39,41.195,0,0
34125,11,220.73,20.066363636363636,0,0
34130,1,126.88,126.88,0,0
34137,1,11.08,11.08,0,0
34161,1,63.64,63.64,0,0
34169,2,19.44,9.72,0,0
34233,1,30.99,30.99,0,0
34237,1,45.31,45.31,0,0
34256,27,889.64,32.94962962962963,0,0
34260,2,81.09,40.545,0,0
34279,1,92.34,92.34,0,0
34280,1,33.61,33.61,0,0
34340,5,155.16,31.032,0,0
34350,2,1.3,0.65,0,0
34378,5,198.75,39.75,0,0
34390,5,103.47,20.694,0,0
34420,1,14.72,14.72,0,0
34428,1,130.78,130.78,0,0
34430,2,250.74,125.37,0,0
34444,1,5.98,5.98,0,0
34447,3,148.97,49.656666666666666,0,0
34467,1,10.36,10.36,0,0
34472,1,39.06,39.06,0,0
34479,2,116.35,58.175,0,0
34483,2,122.7,61.35,0,0
34488,20,2287.12,114.356,0,1
34490,136,7033.09,51.713897058823534,0,0
34497,1,59.31,59.31,0,0
34525,1,3.89,3.89,0,0
34552,1,135.66,135.66,0,0
34554,1,4.07,4.07,0,0
34559,1,59.87,59.87,0,0
34583,1,163.66,163.66,0,0
34584,7,175.35,25.05,0,0
34598,1,399.07,399.07,0,0
34616,2,36.71,18.355,0,0
34617,1,263.32,263.32,0,0
34623,1,15.4,15.4,0,0
34626,1,15.17,15.17,0,0
34633,1,24.4,24.4,0,0
34652,2,70.82,35.41,0,0
34654,1,47.19,47.19,0,0
34659,4,199.05,49.7625,0,0
34661,3,54.91,18.30333333333333,0,0
34699,1,101.4,101.4,0,0
34702,51,1753.06,34.37372549019608,0,0
34703,2,46.449999999999996,23.224999999999998,0,0
34706,1,303.33,303.33,0,0
34735,4,172.18,43.045,0,0
34753,2,60.550000000000004,30.275000000000002,0,1
34759,1,464.55,464.55,0,0
34784,1,23.93,23.93,0,0
34794,1,49.71,49.71,0,0
34803,1,233.41,233.41,0,0
34810,1,89.76,89.76,0,0
34824,1,3.7,3.7,0,0
34863,1,31.17,31.17,0,0
34872,1,105.26,105.26,0,0
34894,2,40.349999999999994,20.174999999999997,0,0
34908,2,16.82,8.41,0,0
34921,1,6.28,6.28,0,0
34922,1,41.28,41.28,0,0
34931,1,5.4,5.4,0,0
34943,6,97.1,16.183333333333334,0,0
35001,8,250.79999999999998,31.349999999999998,0,0
35007,2,6.26,3.13,0,0
35013,1,58.57,58.57,0,0
35021,2,17.85,8.925,0,0
35025,1,24.77,24.77,0,0
35027,2,81.25,40.625,0,0
35040,1,106.95,106.95,0,0
35070,1,98.84,98.84,0,0
35099,1,2.65,2.65,0,0
35106,2,67.33,33.665,0,0
35114,1,44.61,44.61,0,0
35123,2,13.88,6.94,0,0
35137,2,39.53,19.765,0,0
35141,2,86.80000000000001,43.400000000000006,0,0
35147,1,23.06,23.06,0,0
35148,2,82.3,41.15,0,0
35164,3,127.22,42.406666666666666,0,0
35166,8,681.88,85.235,0,0
35183,1,33.43,33.43,0,0
35196,2,62.18000000000001,31.090000000000003,0,0
35248,1,69.41,69.41,0,0
35252,2,262.9,131.45,0,0
35268,1,219.29,219.29,0,0
35280,2,41.07,20.535,0,0
35315,6,244.9,40.81666666666667,0,0
35329,2,93.19999999999999,46.599999999999994,0,0
35358,1,28.17,28.17,0,0
35359,1,9.43,9.43,0,0
35370,1,64.93,64.93,0,0
35377,4,979.1800000000001,244.79500000000002,0,0
35385,2,74.45,37.225,0,0
35407,1,27.0,27.0,0,0
35423,1,111.88,111.88,0,0
35430,4,38.06,9.515,0,0
35433,1,3.37,3.37,0,0
35435,5,182.48000000000002,36.496,0,0
35440,1,22.12,22.12,0,0
35447,2,87.34,43.67,0,0
35450,2,23.83,11.915,0,0
35451,286,8976.75,31.387237762237763,0,5
35472,1,36.37,36.37,0,0
35492,1,32.2,32.2,0,0
35513,1,7.59,7.59,0,0
35529,2,20.14,10.07,0,0
35533,1,18.79,18.79,0,0
35537,1,17.77,17.77,0,0
35538,3,74.25999999999999,24.75333333333333,0,0
35557,2,115.89,57.945,0,0
35577,1,288.83,288.83,0,0
35597,1,36.92,36.92,0,0
35624,3,31.310000000000002,10.436666666666667,0,0
35642,2,83.77,41.885,0,0
35652,3,270.68,90.22666666666667,0,0
35662,1,119.94,119.94,0,0
35667,1,39.27,39.27,0,0
35674,2,23.04,11.52,0,0
35703,1,15.41,15.41,0,0
35714,1,167.93,167.93,0,0
35722,4,27.82,6.955,0,0
35726,1,10.86,10.86,0,0
35727,1,91.27,91.27,0,0
35763,1,29.45,29.45,0,0
35773,1,34.81,34.81,0,0
35779,1,8.29,8.29,0,0
35786,1,136.78,136.78,0,0
35813,2,98.56,49.28,0,0
35814,3,187.32999999999998,62.44333333333333,0,0
35815,1,13.75,13.75,0,0
35816,1,270.0,270.0,0,0
35818,1,28.16,28.16,0,0
35823,1,21.02,21.02,0,0
35826,2,21.23,10.615,0,0
35903,1,3.03,3.03,0,0
35907,1,4.72,4.72,0,0
35954,3,102.59,34.196666666666665,0,0
35963,2,33.27,16.635,0,0
35970,1,4.55,4.55,0,0
35978,1,21.54,21.54,0,0
35980,1,86.21,86.21,0,0
35984,2,100.52,50.26,0,0
35994,1,34.9,34.9,0,0
36026,2,65.08,32.54,0,0
36031,1,61.0,61.0,0,0
36033,1,254.21,254.21,0,0
36061,1,42.89,42.89,0,0
36066,1,23.24,23.24,0,0
36068,2,23.87,11.935,0,0
36072,1,7.24,7.24,0,0
36088,3,94.57,31.52333333333333,0,0
36106,2,102.19,51.095,0,0
36116,1,50.16,50.16,0,0
36131,1,2.08,2.08,0,0
36138,2,15.52,7.76,0,0
36159,1,39.4,39.4,0,0
36163,1,4.22,4.22,0,0
36242,1,7.11,7.11,0,0
36244,1,89.96,89.96,0,0
36257,3,25.5,8.5,0,0
36264,1,104.73,104.73,0,0
36278,1,10.76,10.76,0,0
36285,1,179.62,179.62,0,0
36317,1,228.2,228.2,0,0
36364,1,29.66,29.66,0,0
36382,1,62.0,62.0,0,0
36385,8,226.65,28.33125,0,0
36386,2,95.35,47.675,0,0
36392,3,101.97999999999999,33.99333333333333,0,1
36398,1,142.78,142.78,0,0
36399,2,32.23,16.115,0,0
36410,1,309.36,309.36,0,0
36416,1,29.69,29.69,0,0
36475,1,132.06,132.06,0,0
36492,1,78.8,78.8,0,0
36495,5,1241.6299999999999,248.32599999999996,0,0
36500,2,63.72,31.86,0,0
36548,1,233.12,233.12,0,0
36566,1,20.35,20.35,0,0
36574,1,48.38,48.38,0,0
36598,4,200.34,50.085,0,0
36608,2,272.79,136.395,0,0
36628,17,328.37,19.315882352941177,0,0
36653,1,60.4,60.4,0,0
36673,2,287.52,143.76,0,0
36714,1,55.4,55.4,0,0
36739,1,16.36,16.36,0,0
36748,1,55.74,55.74,0,0
36754,1,75.38,75.38,0,0
36778,2,78.76,39.38,0,0
36801,3,85.25,28.416666666666668,0,0
36830,3,162.13,54.04333333333333,0,0
36834,1,3.78,3.78,0,0
36849,1,108.72,108.72,0,0
36857,1,11.81,11.81,0,0
36859,1,171.91,171.91,0,0
36934,159,8104.61,50.97238993710692,0,0
36936,1,183.66,183.66,0,0
36946,2,170.70999999999998,85.35499999999999,0,0
36948,2,274.57,137.285,0,0
36949,1,81.96,81.96,0,0
36974,2,73.97,36.985,0,0
36987,1,78.37,78.37,0,0
36991,5,369.90999999999997,73.982,0,0
37002,1,24.93,24.93,0,0
37011,1,34.18,34.18,0,0
37012,1,150.21,150.21,0,0
37014,2,63.59,31.795,0,0
37022,1,51.09,51.09,0,0
37039,1,143.15,143.15,0,0
37060,3,276.62,92.20666666666666,0,0
37062,1,128.14,128.14,0,0
37074,9,81.36,9.04,0,0
37093,2,89.55000000000001,44.775000000000006,0,0
37102,1,8.61,8.61,0,0
37104,4,177.57999999999998,44.394999999999996,0,0
37124,1,43.7,43.7,0,0
37128,1,3.57,3.57,0,0
37141,1,4.03,4.03,0,0
37142,1,82.06,82.06,0,0
37146,2,78.9,39.45,0,0
37159,4,67.67,16.9175,0,0
37209,2,129.14999999999998,64.57499999999999,0,0
37214,1,148.62,148.62,0,0
37222,3,63.31,21.103333333333335,0,0
37226,1,26.68,26.68,0,0
37234,1,67.86,67.86,0,0
37248,1,161.65,161.65,0,0
37254,1,69.87,69.87,0,0
37275,1,94.42,94.42,0,0
37297,3,17.990000000000002,5.996666666666667,0,0
37321,1,17.77,17.77,0,0
37328,1,4.39,4.39,0,0
37331,1,169.72,169.72,0,0
37340,1,17.21,17.21,0,0
37344,1,45.97,45.97,0,0
37346,2,76.46,38.23,0,0
37357,1,79.38,79.38,0,0
37369,30,1748.24,58.27466666666667,0,0
37387,28,3601.41,128.62178571428572,0,1
37390,6,244.77,40.795,0,0
37405,1,100.94,100.94,0,0
37420,2,10.780000000000001,5.390000000000001,0,0
37421,1,19.69,19.69,0,0
37455,2,61.66,30.83,0,0
37481,3,275.54,91.84666666666668,0,0
37537,1,45.47,45.47,0,0
37555,9,1286.91,142.99,0,0
37564,2,25.17,12.585,0,0
37568,1,22.21,22.21,0,0
37575,1,270.68,270.68,0,0
37585,1,381.69,381.69,0,0
37612,8,94.98,11.8725,0,0
37620,1,55.35,55.35,0,0
37630,3,31.78,10.593333333333334,0,0
37681,4,294.12,73.53,0,0
37684,1,68.94,68.94,0,0
37687,1,81.56,81.56,0,0
37704,1,30.23,30.23,0,0
37749,2,56.34,28.17,0,0
37753,1,119.89,119.89,0,0
37768,1,5.3,5.3,0,0
37770,1,22.94,22.94,0,0
37777,1,6.75,6.75,0,0
37788,2,330.23,165.115,0,0
37808,1,63.28,63.28,0,0
37820,1,48.11,48.11,0,0
37849,3,133.04,44.346666666666664,0,0
37851,1,314.42,314.42,0,0
37856,1,65.07,65.07,0,0
37861,1,55.63,55.63,0,0
37882,2,166.85,83.425,0,0
37903,1,113.3,113.3,0,0
37916,2,22.48,11.24,0,0
37919,2,84.50999999999999,42.254999999999995,0,0
37925,1,15.18,15.18,0,0
37943,1,6.75,6.75,0,0
37950,1,258.0,258.0,0,0
37956,2,405.36,202.68,0,0
37965,1,3.25,3.25,0,0
37972,5,248.41,49.682,0,0
37978,3,16.55,5.516666666666667,0,0
37986,1,208.69,208.69,0,0
37987,2,17.79,8.895,0,0
37992,1,51.74,51.74,0,0
38006,1,4.03,4.03,0,0
38066,1,25.86,25.86,0,0
38077,1,14.71,14.71,0,0
38099,1,2.79,2.79,0,0
38186,1,74.5,74.5,0,0
38197,1,1.36,1.36,0,0
38200,1,13.09,13.09,0,0
38237,4,23.34,5.835,0,0
38238,1,67.63,67.63,0,0
38272,1,117.98,117.98,0,0
38298,2,95.15,47.575,0,0
38306,2,2.4299999999999997,1.2149999999999999,0,0
38321,1,2.8,2.8,0,0
38327,1,107.39,107.39,0,0
38337,1,7.86,7.86,0,0
38349,1,59.01,59.01,0,0
38364,1,45.63,45.63,0,0
38382,1,82.36,82.36,0,0
38416,1,51.25,51.25,0,0
38422,5,92.33000000000001,18.466,0,0
38430,1,64.59,64.59,0,0
38441,1,54.96,54.96,0,0
38448,1,51.97,51.97,0,0
38489,9,8564.12,951.568888888889,0,0
38503,3,297.09,99.02999999999999,0,0
38508,1,37.63,37.63,0,0
38527,1,131.59,131.59,0,0
38539,1,63.87,63.87,0,0
38567,1,214.62,214.62,0,0
38602,77,4626.06,60.078701298701304,0,1
38636,3,95.09,31.69666666666667,0,0
38638,1,81.5,81.5,0,0
38640,1,18.82,18.82,0,0
38676,8,1180.67,147.58375,0,0
38678,1,18.87,18.87,0,0
38689,1,39.5,39.5,0,0
38704,1,4.75,4.75,0,0
38718,2,121.14000000000001,60.57000000000001,0,0
38741,1,173.08,173.08,0,0
38742,1,42.83,42.83,0,0
38743,1,11.84,11.84,0,0
38755,6,39.34,6.5566666666666675,0,0
38803,3,108.75,36.25,0,0
38806,5,118.03999999999999,23.607999999999997,0,1
38812,1,10.9,10.9,0,0
38846,3,88.44,29.48,0,1
38853,6,83.77,13.961666666666666,0,0
38882,1,72.45,72.45,0,0
38883,3,104.62,34.873333333333335,0,0
38958,13,2283.33,175.64076923076922,0,1
38965,2,13.76,6.88,0,0
38974,1,193.12,193.12,0,0
38991,1,-366.0,-366.0,1,0
39021,1660,60031.48,36.1635421686747,0,46
39032,1,41.3,41.3,0,0
39042,1,19.89,19.89,0,0
39049,2,177.57999999999998,88.78999999999999,0,0
39053,2,14.559999999999999,7.279999999999999,0,0
39074,1,34.49,34.49,0,0
39100,2,80.9,40.45,0,0
39114,3,82.12,27.373333333333335,0,0
39115,1,292.11,292.11,0,0
39121,2,9.74,4.87,0,0
39153,1,141.0,141.0,0,0
39157,2,5.68,2.84,0,0
39200,2,104.15,52.075,0,0
39207,1,75.42,75.42,0,0
39213,1,19.82,19.82,0,0
39234,14,108.11,7.722142857142857,0,0
39235,1,180.58,180.58,0,0
39249,1,22.02,22.02,0,0
39254,1,46.1,46.1,0,0
39261,75,1031.52,13.7536,0,1
39266,1,8.19,8.19,0,0
39298,1,1.72,1.72,0,0
39317,1,149.45,149.45,0,0
39330,1,36.74,36.74,0,0
39339,1,70.3,70.3,0,0
39343,1,108.34,108.34,0,0
39348,1,15.06,15.06,0,0
39363,1,65.68,65.68,0,0
39367,1,37.25,37.25,0,0
39369,1,34.14,34.14,0,0
39371,1,445.02,445.02,0,0
39383,1,14.24,14.24,0,0
39399,1,48.8,48.8,0,0
39420,7,113.13,16.16142857142857,0,0
39447,2,13.21,6.605,0,0
39463,1,9.7,9.7,0,0
39488,1,236.6,236.6,0,0
39490,1,14.49,14.49,0,0
39494,1,111.14,111.14,0,0
39499,1,135.33,135.33,0,0
39522,1,19.8,19.8,0,0
39530,2,157.37,78.685,0,0
39539,2,61.230000000000004,30.615000000000002,0,0
39543,2,24.8,12.4,0,0
39549,1,29.59,29.59,0,0
39569,2,7.26,3.63,0,0
39597,3,138.87,46.29,0,0
39632,1,60.77,60.77,0,0
39637,2,25.71,12.855,0,0
39639,1,16.14,16.14,0,0
39652,2,144.04,72.02,0,0
39688,5,156.95,31.389999999999997,0,0
39740,1,3.18,3.18,0,0
39754,4,49.6,12.4,0,0
39764,5,116.53999999999999,23.308,0,0
39765,1,15.53,15.53,0,0
39800,7,49.8,7.114285714285714,0,0
39805,1,67.79,67.79,0,0
39821,1,388.49,388.49,0,0
39835,2,2.5700000000000003,1.2850000000000001,0,0
39846,1,14.78,14.78,0,0
39855,4,166.86999999999998,41.717499999999994,0,0
39895,2,70.72,35.36,0,0
39980,1,27.0,27.0,0,0
39990,1,29.13,29.13,0,0
39991,49,6881.8,140.44489795918366,11,0
40008,3,23.73,7.91,0,0
40026,1,501.67,501.67,0,0
40038,2,38.11,19.055,0,0
40039,1,40.62,40.62,0,0
40041,4,40.51,10.1275,0,0
40078,9,1025.8600000000001,113.98444444444446,0,0
40092,1,12.05,12.05,0,0
40096,37,2944.08,79.56972972972973,0,1
40097,3,141.1,47.03333333333333,0,0
40170,1,78.84,78.84,0,0
40181,1,134.7,134.7,0,0
40210,4,146.54999999999998,36.637499999999996,0,0
40215,2,112.51,56.255,0,0
40216,1,26.66,26.66,0,0
40228,2,64.92,32.46,0,0
40230,2,33.260000000000005,16.630000000000003,0,0
40234,1,86.17,86.17,0,0
40265,1,48.1,48.1,0,0
40278,2,4.5600000000000005,2.2800000000000002,0,0
40305,5,160.89999999999998,32.17999999999999,0,0
40336,12,511.77,42.6475,0,0
40348,1,124.7,124.7,0,0
40351,1,23.4,23.4,0,0
40354,2,83.11,41.555,0,0
40375,1,33.81,33.81,0,0
40383,1,80.15,80.15,0,1
40408,2,100.41,50.205,0,0
40424,1,2.68,2.68,0,0
40437,3,133.06,44.35333333333333,0,0
40440,1,61.43,61.43,0,0
40445,1,13.36,13.36,0,0
40464,7,701.2,100.17142857142858,0,0
40475,7,442.39,63.19857142857143,0,0
40493,1,43.96,43.96,0,0
40529,3,14.629999999999999,4.876666666666666,0,0
40538,3,97.14,32.38,0,0
40541,1,15.61,15.61,0,0
40566,1,7.92,7.92,0,0
40568,3,151.84,50.61333333333334,0,1
40605,2,19.67,9.835,0,0
40627,2,271.23,135.615,0,0
40630,1,26.93,26.93,0,0
40663,2,15.34,7.67,0,0
40682,7,378.87,54.12428571428571,0,0
40695,7,319.68,45.66857142857143,0,0
40699,1,26.82,26.82,0,0
40708,1,49.79,49.79,0,0
40726,2,38.129999999999995,19.064999999999998,0,0
40792,1,23.86,23.86,0,0
40800,1,3.08,3.08,0,0
40806,1,102.48,102.48,0,0
40810,1,10.8,10.8,0,0
40811,1,7.31,7.31,0,0
40824,1,150.49,150.49,0,0
40830,1,61.92,61.92,0,0
40859,7,298.97,42.71,0,0
40867,2,45.879999999999995,22.939999999999998,0,0
40892,2,6.98,3.49,0,0
40916,1,43.38,43.38,0,0
40929,1,18.67,18.67,0,0
40948,3,16.44,5.48,0,0
41011,3,30.86,10.286666666666667,0,0
41016,1,45.73,45.73,0,0
41026,1,54.51,54.51,0,0
41044,2,144.63,72.315,0,0
41047,2,190.20000000000002,95.10000000000001,0,0
41049,1,18.13,18.13,0,0
41080,1,22.69,22.69,0,0
41096,1,13.61,13.61,0,0
41103,2,51.290000000000006,25.645000000000003,0,0
41105,1,9.75,9.75,0,0
41113,1,163.09,163.09,0,0
41122,250,9484.41,37.93764,0,2
41133,2,153.45,76.725,0,0
41137,6,95.66,15.943333333333333,0,0
41142,1,11.61,11.61,0,0
41165,1,22.09,22.09,0,0
41184,24,1194.7,49.77916666666667,0,0
41189,2,79.39,39.695,0,0
41191,1,44.68,44.68,0,0
41196,1,31.71,31.71,0,0
41214,2,362.2,181.1,0,0
41217,1,41.77,41.77,0,0
41218,1,31.73,31.73,0,0
41251,1,156.17,156.17,0,0
41260,96,1722.57,17.943437499999998,16,2
41262,3,138.71,46.23666666666667,0,0
41273,6,404.02,67.33666666666666,0,0
41324,1,78.63,78.63,0,0
41357,1,0.86,0.86,0,0
41363,1,8.72,8.72,0,0
41368,2,83.4,41.7,0,0
41374,3,86.22999999999999,28.74333333333333,0,0
41375,4,110.67,27.6675,0,0
41386,1,324.82,324.82,0,0
41390,6,67.44,11.24,0,0
41393,2,58.14,29.07,0,0
41412,1,17.98,17.98,0,0
41431,1,40.27,40.27,0,0
41438,1,19.92,19.92,0,0
41451,1,2.06,2.06,0,0
41454,3,125.99000000000001,41.99666666666667,0,0
41467,4,69.83,17.4575,0,0
41482,1,4.88,4.88,0,0
41485,1,188.69,188.69,0,0
41486,1,46.2,46.2,0,0
41494,1,6.72,6.72,0,0
41497,1,7.22,7.22,0,0
41507,1,50.12,50.12,0,0
41515,5,263.84000000000003,52.76800000000001,0,0
41516,1,8.45,8.45,0,0
41523,35,2844.83,81.28085714285714,10,0
41526,5,1027.21,205.442,0,0
41527,2,173.88,86.94,0,0
41530,1,255.15,255.15,0,0
41547,1,48.67,48.67,0,0
41548,11,569.9,51.809090909090905,0,0
41550,1,27.13,27.13,0,0
41620,1,1239.93,1239.93,0,0
41621,1,4.02,4.02,0,0
41625,1,71.49,71.49,0,0
41678,2,79.7,39.85,0,0
41716,1,59.12,59.12,0,0
41719,1,34.45,34.45,0,0
41722,1,29.92,29.92,0,0
41747,1,34.98,34.98,0,0
41759,1,82.25,82.25,0,0
41776,1,113.19,113.19,0,0
41782,2,400.02,200.01,0,0
41806,1,2.46,2.46,0,0
41812,1,31.98,31.98,0,0
41830,2,57.93,28.965,0,0
41851,1,9.48,9.48,0,0
41854,1,6.82,6.82,0,0
41855,1,38.15,38.15,0,0
41864,2,28.92,14.46,0,0
41894,4,240.29000000000002,60.072500000000005,0,0
41904,8,137.36,17.17,0,0
41905,2,14.19,7.095,0,0
41921,1,19.23,19.23,0,0
41925,1,1.38,1.38,0,0
41928,2,109.16999999999999,54.584999999999994,0,0
41943,31,423.36,13.656774193548388,0,0
41953,1,261.98,261.98,0,0
41974,1,154.02,154.02,0,0
41982,1,7.33,7.33,0,0
41983,1,44.2,44.2,0,0
41992,1,143.86,143.86,0,0
42045,2,12.27,6.135,0,0
42047,2,89.04,44.52,0,0
42056,1,44.54,44.54,0,0
42105,1,28.59,28.59,0,0
42128,1,3.29,3.29,0,0
42160,3,276.46,92.15333333333332,0,1
42177,1,334.59,334.59,0,0
42213,5,30.12,6.024,0,0
42214,1,28.97,28.97,0,0
42219,1,0.91,0.91,0,0
42225,2,43.42,21.71,0,0
42230,6,66.54,11.090000000000002,0,0
42233,2,111.3,55.65,0,0
42245,1,17.84,17.84,0,0
42251,1,29.23,29.23,0,0
42257,1,76.82,76.82,0,0
42262,2,153.51000000000002,76.75500000000001,0,0
42272,11,478.77,43.52454545454545,0,0
42285,1,48.88,48.88,0,0
42293,1,31.8,31.8,0,0
42298,6,150.91,25.151666666666667,0,0
42309,4,505.36,126.34,0,0
42332,1,47.16,47.16,0,0
42350,1,24.58,24.58,0,0
42356,1,28.74,28.74,0,0
42362,2,27.21,13.605,0,0
42366,2,46.150000000000006,23.075000000000003,0,0
42381,6,508.84000000000003,84.80666666666667,0,0
42400,1,121.8,121.8,0,0
42438,1,37.99,37.99,0,0
42451,1,8.24,8.24,0,0
42484,2,40.08,20.04,0,0
42525,1,43.28,43.28,0,0
42536,1,12.35,12.35,0,0
42559,1,4.76,4.76,0,0
42569,1,118.93,118.93,0,0
42590,3,3.98,1.3266666666666667,0,0
42617,1,380.47,380.47,0,0
42636,9,2416.96,268.55111111111114,0,0
42637,2,35.68,17.84,0,0
42638,3,148.22,49.406666666666666,0,0
42648,1,61.44,61.44,0,0
42662,1,78.62,78.62,0,0
42666,1,77.67,77.67,0,0
42678,2,1665.65,832.825,0,0
42697,1,27.14,27.14,0,0
42709,2,83.52000000000001,41.760000000000005,0,0
42726,1,110.25,110.25,0,0
42728,1,22.83,22.83,0,0
42751,3,50.260000000000005,16.753333333333334,0,0
42779,2,154.54000000000002,77.27000000000001,0,0
42786,2,13.41,6.705,0,0
42832,2,231.26999999999998,115.63499999999999,0,0
42844,1,9.5,9.5,0,0
42857,1,54.02,54.02,0,0
42858,26,1359.33,52.28192307692307,0,0
42878,1,263.25,263.25,0,0
42883,1,39.4,39.4,0,0
42897,2,179.56,89.78,0,0
42900,1,142.76,142.76,0,0
42902,2,42.33,21.165,0,0
42904,1,14.69,14.69,0,0
42915,1,37.0,37.0,0,1
42928,2,161.63,80.815,0,0
42943,2,15.85,7.925,0,0
42959,1,71.32,71.32,0,0
42960,2,141.51999999999998,70.75999999999999,0,0
42967,12,1467.3,122.27499999999999,0,0
42980,2,69.69,34.845,0,0
43007,3,19.08,6.359999999999999,0,0
43008,1,8.97,8.97,0,0
43055,1,16.16,16.16,0,0
43062,1,6.6,6.6,0,0
43069,1,3.31,3.31,0,0
43111,3,222.47,74.15666666666667,0,1
43131,3,871.02,290.34,0,0
43139,1,9.8,9.8,0,0
43143,3,45.66,15.219999999999999,0,0
43149,1,60.02,60.02,0,0
43181,1,44.82,44.82,0,0
